year_quarter,metric,line_type,linemain,insurer,value
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",1820,0.0002168625
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",1834,0.01812555571
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",1858,1.5e-06
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2027,0.0111747825099999
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2239,0.78715370991
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2346,0.00012779137
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2496,0.00064080301
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2619,0.00102168815
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2877,0.000169515
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2917,-0.06665943368
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",2947,0.00310743802
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3064,0.0001282829999999
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3193,-0.00412549373
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3211,0.04569240011
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3229,0.00029919295
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3268,0.00595687487
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3300,0.01977348171
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3398,0.02548166825
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3767,5.91242e-05
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3799,0.00027032149
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3834,0.0006780503499999
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3847,0.20778048044
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3867,0.00732596479
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3941,0.00469455442
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3947,0.12782232107
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3954,0.00195596106
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",3969,0.05322233581
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4133,0.17920300728
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4174,0.00820258144
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4326,0.00444891736
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4331,0.12106627594
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4351,0.060177006
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4375,-0.004410511
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",4379,0.0007341943099999
2022-01-01,ceded_premiums,non-life,"авиа, море, грузы",total,6.637821223829999
2022-01-01,ceded_premiums,non-life,дмс,0001,4.157939e-05
2022-01-01,ceded_premiums,non-life,дмс,0141,0.00027455561999995
2022-01-01,ceded_premiums,non-life,дмс,0290,0.00437238244
2022-01-01,ceded_premiums,non-life,дмс,0621,0.01392102949
2022-01-01,ceded_premiums,non-life,дмс,0928,0.30259726795
2022-01-01,ceded_premiums,non-life,дмс,1083,0.014075977184999951
2022-01-01,ceded_premiums,non-life,дмс,1182,-1.3408999999999998e-07
2022-01-01,ceded_premiums,non-life,дмс,1209,0.47504642582
2022-01-01,ceded_premiums,non-life,дмс,1284,0.03109473964
2022-01-01,ceded_premiums,non-life,дмс,1643,3.5004260000000004e-05
2022-01-01,ceded_premiums,non-life,дмс,2027,3.3116e-05
2022-01-01,ceded_premiums,non-life,дмс,2239,0.035982949045
2022-01-01,ceded_premiums,non-life,дмс,2496,-4.891663e-05
2022-01-01,ceded_premiums,non-life,дмс,3211,6.890740499995e-05
2022-01-01,ceded_premiums,non-life,дмс,3256,-0.01334286368
2022-01-01,ceded_premiums,non-life,дмс,3511,0.00012852557
2022-01-01,ceded_premiums,non-life,дмс,3823,0.00826637806
2022-01-01,ceded_premiums,non-life,дмс,3825,0.00022404122
2022-01-01,ceded_premiums,non-life,дмс,3828,0.80107939172
2022-01-01,ceded_premiums,non-life,дмс,3879,0.00022858391
2022-01-01,ceded_premiums,non-life,дмс,3954,0.10966891425
2022-01-01,ceded_premiums,non-life,дмс,3969,0.0028789426
2022-01-01,ceded_premiums,non-life,дмс,3972,0.00394518822
2022-01-01,ceded_premiums,non-life,дмс,4009,0.000404179215
2022-01-01,ceded_premiums,non-life,дмс,4079,0.01030394201
2022-01-01,ceded_premiums,non-life,дмс,4174,0.00099845425
2022-01-01,ceded_premiums,non-life,дмс,4179,0.0147664497
2022-01-01,ceded_premiums,non-life,дмс,4331,0.033821088070000005
2022-01-01,ceded_premiums,non-life,дмс,4365,1.25272e-05
2022-01-01,ceded_premiums,non-life,дмс,total,1.8508786258399998
2022-01-01,ceded_premiums,non-life,каско и ж/д,0001,-0.00037526942
2022-01-01,ceded_premiums,non-life,каско и ж/д,0141,0.00173042665
2022-01-01,ceded_premiums,non-life,каско и ж/д,0206,0.00020348226
2022-01-01,ceded_premiums,non-life,каско и ж/д,0235,0.0002766118399999
2022-01-01,ceded_premiums,non-life,каско и ж/д,0290,0.0126973376599999
2022-01-01,ceded_premiums,non-life,каско и ж/д,0348,4.2e-05
2022-01-01,ceded_premiums,non-life,каско и ж/д,0397,0.00031715589
2022-01-01,ceded_premiums,non-life,каско и ж/д,0518,0.00050266721
2022-01-01,ceded_premiums,non-life,каско и ж/д,0574,0.00479417121
2022-01-01,ceded_premiums,non-life,каско и ж/д,0585,0.00401960991
2022-01-01,ceded_premiums,non-life,каско и ж/д,0630,0.0031263175299999
2022-01-01,ceded_premiums,non-life,каско и ж/д,0915,0.00420572628
2022-01-01,ceded_premiums,non-life,каско и ж/д,0928,0.1138809694299999
2022-01-01,ceded_premiums,non-life,каско и ж/д,1083,0.00065665545
2022-01-01,ceded_premiums,non-life,каско и ж/д,1182,0.03035628548
2022-01-01,ceded_premiums,non-life,каско и ж/д,1208,0.80430534313
2022-01-01,ceded_premiums,non-life,каско и ж/д,1209,0.011042081
2022-01-01,ceded_premiums,non-life,каско и ж/д,1216,0.00126806524
2022-01-01,ceded_premiums,non-life,каско и ж/д,1284,0.16179934781
2022-01-01,ceded_premiums,non-life,каско и ж/д,1307,0.01104152535
2022-01-01,ceded_premiums,non-life,каско и ж/д,1336,0.0001224825
2022-01-01,ceded_premiums,non-life,каско и ж/д,1587,0.00013731165
2022-01-01,ceded_premiums,non-life,каско и ж/д,1675,0.00086296775
2022-01-01,ceded_premiums,non-life,каско и ж/д,1820,0.0010541015199999
2022-01-01,ceded_premiums,non-life,каско и ж/д,1834,0.21630295925
2022-01-01,ceded_premiums,non-life,каско и ж/д,1858,0.0001094641
2022-01-01,ceded_premiums,non-life,каско и ж/д,2027,0.00166087055
2022-01-01,ceded_premiums,non-life,каско и ж/д,2042,0.00030311609
2022-01-01,ceded_premiums,non-life,каско и ж/д,2144,7.02e-05
2022-01-01,ceded_premiums,non-life,каско и ж/д,2169,-6.25e-06
2022-01-01,ceded_premiums,non-life,каско и ж/д,2239,0.02627084052
2022-01-01,ceded_premiums,non-life,каско и ж/д,2346,0.0006222767
2022-01-01,ceded_premiums,non-life,каско и ж/д,2496,0.00048471819
2022-01-01,ceded_premiums,non-life,каско и ж/д,2619,0.00016783965
2022-01-01,ceded_premiums,non-life,каско и ж/д,2682,1.741725e-05
2022-01-01,ceded_premiums,non-life,каско и ж/д,2947,0.0346598663
2022-01-01,ceded_premiums,non-life,каско и ж/д,3211,0.01589730869
2022-01-01,ceded_premiums,non-life,каско и ж/д,3229,6.762e-05
2022-01-01,ceded_premiums,non-life,каско и ж/д,3300,0.00344214358
2022-01-01,ceded_premiums,non-life,каско и ж/д,3867,0.00169720747
2022-01-01,ceded_premiums,non-life,каско и ж/д,3941,0.00083398496
2022-01-01,ceded_premiums,non-life,каско и ж/д,3954,0.0003009
2022-01-01,ceded_premiums,non-life,каско и ж/д,4174,0.05477379914
2022-01-01,ceded_premiums,non-life,каско и ж/д,4326,0.0019375325
2022-01-01,ceded_premiums,non-life,каско и ж/д,4331,0.0046546134
2022-01-01,ceded_premiums,non-life,каско и ж/д,4359,1.6740100000000003e-05
2022-01-01,ceded_premiums,non-life,каско и ж/д,4360,7.49993e-06
2022-01-01,ceded_premiums,non-life,каско и ж/д,4375,0.00065503617
2022-01-01,ceded_premiums,non-life,каско и ж/д,4379,0.000394758
2022-01-01,ceded_premiums,non-life,каско и ж/д,total,1.5334098358699995
2022-01-01,ceded_premiums,non-life,нс и оглс,0001,0.00010223089
2022-01-01,ceded_premiums,non-life,нс и оглс,0141,0.00157468224
2022-01-01,ceded_premiums,non-life,нс и оглс,0206,0.00051634006
2022-01-01,ceded_premiums,non-life,нс и оглс,0212,0.00151000396
2022-01-01,ceded_premiums,non-life,нс и оглс,0235,0.00076747997
2022-01-01,ceded_premiums,non-life,нс и оглс,0290,0.00753427006
2022-01-01,ceded_premiums,non-life,нс и оглс,0348,-0.00271643178
2022-01-01,ceded_premiums,non-life,нс и оглс,0518,5.03777e-06
2022-01-01,ceded_premiums,non-life,нс и оглс,0574,0.00029407653
2022-01-01,ceded_premiums,non-life,нс и оглс,0585,0.00064944148
2022-01-01,ceded_premiums,non-life,нс и оглс,0621,0.01408981096
2022-01-01,ceded_premiums,non-life,нс и оглс,0667,0.01535745679
2022-01-01,ceded_premiums,non-life,нс и оглс,0915,0.00012365434
2022-01-01,ceded_premiums,non-life,нс и оглс,0928,0.00146908313
2022-01-01,ceded_premiums,non-life,нс и оглс,1083,6.725099e-05
2022-01-01,ceded_premiums,non-life,нс и оглс,1182,0.00378505262
2022-01-01,ceded_premiums,non-life,нс и оглс,1208,0.00354225996
2022-01-01,ceded_premiums,non-life,нс и оглс,1209,0.0698293517699999
2022-01-01,ceded_premiums,non-life,нс и оглс,1284,0.1123968525099999
2022-01-01,ceded_premiums,non-life,нс и оглс,1307,0.00212816667
2022-01-01,ceded_premiums,non-life,нс и оглс,1427,0.00837312729
2022-01-01,ceded_premiums,non-life,нс и оглс,1580,2.393901e-05
2022-01-01,ceded_premiums,non-life,нс и оглс,1675,0.00166495593
2022-01-01,ceded_premiums,non-life,нс и оглс,1834,0.0082267693
2022-01-01,ceded_premiums,non-life,нс и оглс,1858,0.00017645801
2022-01-01,ceded_premiums,non-life,нс и оглс,2027,0.00041037689
2022-01-01,ceded_premiums,non-life,нс и оглс,2042,0.00017443799
2022-01-01,ceded_premiums,non-life,нс и оглс,2144,0.00018855
2022-01-01,ceded_premiums,non-life,нс и оглс,2239,0.20221574653
2022-01-01,ceded_premiums,non-life,нс и оглс,2346,0.00022357414
2022-01-01,ceded_premiums,non-life,нс и оглс,2496,0.0024733904699999
2022-01-01,ceded_premiums,non-life,нс и оглс,2619,2.5925e-05
2022-01-01,ceded_premiums,non-life,нс и оглс,2877,1.755563e-05
2022-01-01,ceded_premiums,non-life,нс и оглс,2917,0.00165576758
2022-01-01,ceded_premiums,non-life,нс и оглс,2947,0.00230718166
2022-01-01,ceded_premiums,non-life,нс и оглс,3193,0.0004889486
2022-01-01,ceded_premiums,non-life,нс и оглс,3211,0.0005773264799999
2022-01-01,ceded_premiums,non-life,нс и оглс,3256,-0.08409108158
2022-01-01,ceded_premiums,non-life,нс и оглс,3300,0.00190161913
2022-01-01,ceded_premiums,non-life,нс и оглс,3398,0.0002081482
2022-01-01,ceded_premiums,non-life,нс и оглс,3447,0.00111535645
2022-01-01,ceded_premiums,non-life,нс и оглс,3609,-0.00656232391
2022-01-01,ceded_premiums,non-life,нс и оглс,3748,2.862365e-05
2022-01-01,ceded_premiums,non-life,нс и оглс,3823,0.0968768301
2022-01-01,ceded_premiums,non-life,нс и оглс,3828,0.01362244555
2022-01-01,ceded_premiums,non-life,нс и оглс,3867,0.00504376915
2022-01-01,ceded_premiums,non-life,нс и оглс,3879,0.05395353095
2022-01-01,ceded_premiums,non-life,нс и оглс,3941,0.01452204429
2022-01-01,ceded_premiums,non-life,нс и оглс,3969,0.00778225632
2022-01-01,ceded_premiums,non-life,нс и оглс,3972,0.01256152453
2022-01-01,ceded_premiums,non-life,нс и оглс,3984,0.00179912777
2022-01-01,ceded_premiums,non-life,нс и оглс,3998,9.064524e-05
2022-01-01,ceded_premiums,non-life,нс и оглс,4009,6.16e-07
2022-01-01,ceded_premiums,non-life,нс и оглс,4079,0.00021844474
2022-01-01,ceded_premiums,non-life,нс и оглс,4104,0.00129206479
2022-01-01,ceded_premiums,non-life,нс и оглс,4117,0.0067031317
